Loop #,Recipe,Lot Start Time,Lot ID,Test ID,Site #,Slot #,Dynamic Iteration#,WaferId,Field X,Field Y,Cell X,Cell Y,T2,T4,L4/Nosc0,L4/Nosc1,L4/Nosc2,L4/Nosc3,L4/Nosc4,T3,T1,NGOF,Wafer X,Wafer Y,X Location,Y Location,Static Iteration,Status
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,4,8,1,CA1413.00.08,4,4,0,0,2401.28,46595.6992,27.3518,42.6096,-1.0835,597.728,-202.889,2481.3,2517.1299,0.9608,-14993.9,-33515.9,-14993.9,-33515.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,5,8,1,CA1413.00.08,5,5,0,0,2524.25,45277.8984,27.9773,43.5019,-4.8604,612.408,-206.6,2467.72,2531.3201,0.9727,36014.9,-22490.9,36014.9,-22490.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,6,8,1,CA1413.00.08,6,6,0,0,2603.8501,44773.6992,28.1948,44.8243,-7.1634,610.302,-201.708,2499.3601,2502.1899,0.9772,30428.9,36308.9,30428.9,36308.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,7,8,1,CA1413.00.08,7,7,0,0,2518.24,45651.3008,27.9902,44.835,-4.1316,599.812,-197.661,2480.3501,2518.99,0.9731,-34838.9,38660.9,-34838.9,38660.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,8,8,1,CA1413.00.08,8,8,0,0,2387.1599,45564.8008,28.4838,44.3163,-1.059,616.632,-208.796,2471.7,2526.73,0.9581,-46598.9,-31457.9,-46598.9,-31457.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,9,8,1,CA1413.00.08,9,9,0,0,2511.4299,44966.3984,28.5313,44.278,-4.0298,619.75,-208.788,2484.3999,2515.4199,0.9716,26312.9,-53948.9,26312.9,-53948.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,10,8,1,CA1413.00.08,10,10,0,0,2660.8999,43887.6016,29.4265,46.6397,-6.474,629.475,-207.748,2481.8201,2519.26,0.9766,60563.9,19697.9,60563.9,19697.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,11,8,1,CA1413.00.08,11,11,0,0,2640.1799,44896.8008,28.579,45.6278,-5.8623,610.873,-200.618,2375.5801,2622.3401,0.9771,-11612.9,66149.9,-11612.9,66149.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,12,8,1,CA1413.00.08,12,12,0,0,2512.8601,46430.6992,28.3166,45.7298,-0.5511,595.197,-194.786,2479.9199,2519.3401,0.9713,-70265.9,-2498.9,-70265.9,-2498.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,13,8,1,CA1413.00.08,13,13,0,0,2536.27,46068,28.3999,44.5027,-1.3073,608.092,-203.405,2470.1699,2529.04,0.9691,-7643.9,-73058.9,-7643.9,-73058.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,14,8,1,CA1413.00.08,14,14,0,0,2707.75,45086.1016,28.7915,46.0818,-3.217,612.237,-201.772,2385.3101,2613.0901,0.9821,74234.9,-18521.9,74234.9,-18521.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,15,8,1,CA1413.00.08,15,15,0,0,2770.6799,45715.1016,28.5624,46.9236,-4.6506,600.116,-193.475,2116.3601,2894.0701,0.9782,29693.9,73646.9,29693.9,73646.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,16,8,1,CA1413.00.08,16,16,0,0,2666.3501,47444.1992,28.3086,47.5359,-1.4304,579.78,-182.736,2296.6499,2701.53,0.9778,-71147.9,41159.9,-71147.9,41159.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,17,8,1,CA1413.00.08,17,17,0,0,2540.1101,47531.3984,28.1798,45.3384,1.6464,591.539,-194.77,2504.1499,2496.4399,0.9718,-52184.9,-66884.9,-52184.9,-66884.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,18,8,1,CA1413.00.08,18,18,0,0,2747.3401,47157.8008,28.1054,46.3946,-4.0704,590.671,-190.208,2653.8201,2358.6201,0.9782,60710.9,-62915.9,60710.9,-62915.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,19,8,1,CA1413.00.08,19,19,0,0,2903.03,46027.8008,28.4926,48.3583,-4.4427,594.995,-189.379,1727.78,3330.3999,0.9819,72764.9,52919.9,72764.9,52919.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,20,8,1,CA1413.00.08,20,20,0,0,2810.26,46735.3984,33.2505,43.5317,-39.0608,845.756,-314.124,2053,2964.49,0.9797,-43364.9,81731.9,-43364.9,81731.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,21,8,1,CA1413.00.08,21,21,0,0,2671.99,48212.5,28.6882,48.5499,1.698,578.873,-181.365,2300.54,2697.78,0.9749,-89228.9,-32486.9,-89228.9,-32486.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,22,8,1,CA1413.00.08,22,22,0,0,2819.6499,47860,31.4713,41.0381,-38.7599,824.098,-308.672,2916.3201,2120.8799,0.979,20285.9,-95108.9,20285.9,-95108.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,23,8,1,CA1413.00.08,23,23,0,0,2970.1699,46968.1016,27.865,47.5647,-3.4353,584.699,-186.908,1573.75,3500,0.9836,99224.9,6908.9,99224.9,6908.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,24,8,1,CA1413.00.08,24,24,0,0,2993.6299,48218.8008,27.3221,47.7248,-1.9668,560.858,-174.724,1650.4399,3418.6299,0.982,7055.9,101576.9,7055.9,101576.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,25,8,1,CA1413.00.08,25,25,0,0,2907.5701,48945.8008,31.5152,43.5195,-33.6666,795.864,-292.086,1880.91,3156.1299,0.9828,-101723.9,21608.8999,-101723.9,21608.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,26,8,1,CA1413.00.08,26,26,0,0,2841.27,49186.6016,27.8813,47.3889,0.724,568.737,-179.092,2919.1599,2116.5901,0.9759,-36308.9,-99665.8999,-36308.9,-99665.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,27,8,1,CA1413.00.08,27,27,0,0,3004.78,48787,27.1777,47.2382,-1.0183,563.065,-177.725,1570.9301,3500,0.9856,95549.8999,-50861.9,95549.8999,-50861.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,28,8,1,CA1413.00.08,28,28,0,0,3151.79,47321.3984,27.9627,48.6895,4.414,571.787,-181.965,1585.5699,3488.8701,0.971,64826.9,89228.9,64826.9,89228.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,29,8,1,CA1413.00.08,29,29,0,0,2995.5801,50211.5,30.2092,42.2567,-30.3466,767.888,-282.397,1684.62,3376.8999,0.9846,-80702.9,78056.9,-80702.9,78056.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,30,8,1,CA1413.00.08,30,30,0,0,2800,49232,33.1561,44.7136,-31.8274,818.283,-300.851,2017.35,3000.3301,0.9813,-90110.9,-70412.8999,-90110.9,-70412.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,31,8,1,CA1413.00.08,31,31,0,0,2991.8701,49773.8984,31.1469,42.7696,-33.0871,792.293,-292.373,1571.48,3500,0.9863,58064.9,-100694.9,58064.9,-100694.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,32,8,1,CA1413.00.08,32,32,0,0,3137.1299,48277.1016,27.8465,48.5647,3.9473,568.343,-180.119,1572.88,3500,0.9732,109514.9,44246.8999,109514.9,44246.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,33,8,1,CA1413.00.08,33,33,0,0,3011.79,51213.1016,29.6454,43.3429,-32.4511,749.267,-270.167,1569.0601,3500,0.985,-29105.9,116423.9,-29105.9,116423.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,34,8,1,CA1413.00.08,34,34,0,0,2890.1799,51117,31.7381,44.6738,-27.8991,773.829,-280.203,1756.79,3290.6299,0.9814,-121274.9,-12788.9,-121274.9,-12788.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,35,8,1,CA1413.00.08,35,35,0,0,2928.76,51934.5,29.7073,41.0201,-29.5229,757.807,-279.275,1565.92,3500,0.9867,-4262.9,-123626.9,-4262.9,-123626.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,36,8,1,CA1413.00.08,36,36,0,0,2936.5801,49910.5,31.8968,43.9802,-33.0945,797.442,-291.837,1567.39,3500,0.9844,123626.9,-21755.9,123626.9,-21755.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,37,8,1,CA1413.00.08,37,37,0,0,3002.54,50725.6016,31.2911,44.8576,-31.0286,771.97,-278.434,1568.55,3500,0.9811,39395.9,121127.9,39395.9,121127.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,38,8,1,CA1413.00.08,38,38,0,0,2891.6399,52513.8984,31.4134,45.2769,-27.4482,755.556,-269.325,1603.92,3456.21,0.9823,-115982.9,56594.9,-115982.9,56594.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,39,8,1,CA1413.00.08,39,39,0,0,2670.27,52674.1016,31.8442,43.7254,-26.6092,773.534,-281.029,2688.3601,2324.72,0.9767,-73205.9,-108485.9,-73205.9,-108485.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,40,8,1,CA1413.00.08,40,40,0,0,2783.5701,52678.6016,31.2576,43.214,-27.6498,765.233,-277.691,1556.46,3500,0.9845,98489.9,-88640.9,98489.9,-88640.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,41,8,1,CA1413.00.08,41,41,0,0,2919.28,52688,30.1146,43.0916,-28.533,747.618,-270.215,1559.46,3500,0.9828,102752.9,86288.9,102752.9,86288.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,42,8,1,CA1413.00.08,42,42,0,0,2739.25,54956.6016,29.773,43.7239,-25.5284,714.338,-251.504,1800.8199,3230.21,0.9818,-72029.9,115247.9,-72029.9,115247.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,43,8,1,CA1413.00.08,43,43,0,0,2520.8601,53649.3984,36.5586,38.7643,-52.2199,990.713,-390.992,2452.3201,2546.8,0.9692,-125684.9,-55859.9,-125684.9,-55859.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,44,8,1,CA1413.00.08,44,44,0,0,2700.4199,54581,31.0876,43.4651,-22.2231,742.622,-267.138,2847.6399,2178.26,0.9744,38366.9,-133769.9,38366.9,-133769.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,45,8,1,CA1413.00.08,45,45,0,0,2735.79,53974.1992,30.4089,42.6096,-24.6324,742.188,-268.592,1837.76,3189.96,0.9847,139355.9,19550.9,139355.9,19550.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,46,8,1,CA1413.00.08,46,46,0,0,2706.3101,55730.3008,29.3137,42.4215,-22.2632,712.389,-255.351,2628.97,2379.29,0.981,0,142295.9,0,142295.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,47,8,1,CA1413.00.08,47,47,0,0,2725.1499,54820.3984,43.567,61.5297,-133.274,1166.84,-400.367,2059.49,2888.46,0.2164,-142442.9,19991.9,-142442.9,19991.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,48,8,1,CA1413.00.08,48,48,0,0,3502.3,54660.1992,29.4891,43.2724,-43.0855,808.688,-299.733,1945.04,3110.1299,0.162,-40130.8999,-139796.9,-40130.8999,-139796.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,49,8,1,CA1413.00.08,49,49,0,0,2689.28,55384.3984,37.7011,29.7385,-74.6938,1158.6,-484.927,2220.27,2780.45,0.9862,134357.9,-59828.9,134357.9,-59828.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,1,9,1,CA1413.00.09,1,1,0,0,2575.45,49273.3984,33.6724,44.0173,-30.68,833.707,-310.446,2465.3401,2533.95,0.9726,0,0,0,0,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,2,9,1,CA1413.00.09,2,2,0,0,2634.29,49199.1992,31.3174,41.6976,-35.3163,805.662,-299.191,2469.8301,2529.8501,0.9803,2939.9,21020.9,2939.9,21020.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,3,9,1,CA1413.00.09,3,3,0,0,2611.0701,47555.6016,28.6828,47.1597,2.1223,593.485,-192.46,2496,2504.6799,0.9736,-28811.9,8231.9,-28811.9,8231.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,4,9,1,CA1413.00.09,4,4,0,0,2524.51,48260.8008,27.4477,44.514,1.0056,582.141,-192.221,2502.8201,2496.9299,0.9719,-14993.9,-33515.9,-14993.9,-33515.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,5,9,1,CA1413.00.09,5,5,0,0,2562.6399,48424.3984,27.5594,45.6404,0.5526,575.24,-186.012,2439.2,2559.1599,0.973,36014.9,-22490.9,36014.9,-22490.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,6,9,1,CA1413.00.09,6,6,0,0,2678.1299,48493.6016,27.1396,45.5176,-3.0757,569.743,-182.233,2486.6299,2514.1799,0.9799,30428.9,36308.9,30428.9,36308.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,7,9,1,CA1413.00.09,7,7,0,0,2692.04,47545.8008,27.8213,45.6263,-1.0602,583.274,-189.182,2508.4099,2493.24,0.9802,-34838.9,38660.9,-34838.9,38660.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,8,9,1,CA1413.00.09,8,8,0,0,2564.6101,47097.8984,28.4643,46.1036,0.6358,600.967,-198.29,2474.23,2525.3401,0.9774,-46598.9,-31457.9,-46598.9,-31457.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,9,9,1,CA1413.00.09,9,9,0,0,2550.05,48319.8008,30.8944,40.0307,-36.9587,815.571,-307.125,2452.8999,2545.3,0.98,26312.9,-53948.9,26312.9,-53948.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,10,9,1,CA1413.00.09,10,10,0,0,2713.8301,47504.8008,28.5496,47.5855,1.0226,585.312,-186.747,2365.2,2633.1799,0.9786,60563.9,19697.9,60563.9,19697.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,11,9,1,CA1413.00.09,11,11,0,0,2792.03,47365.6992,32.1035,41.2716,-38.582,838.18,-315.474,2282.3101,2717.4399,0.9824,-11612.9,66149.9,-11612.9,66149.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,12,9,1,CA1413.00.09,12,12,0,0,2712.3101,47774,28.0752,46.2612,-0.9572,588.781,-191.093,2566.8401,2437.8101,0.979,-70265.9,-2498.9,-70265.9,-2498.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,13,9,1,CA1413.00.09,13,13,0,0,2619.9199,47906.8984,28.2217,46.7238,1.2219,585.121,-188.947,2458.78,2540.4399,0.9751,-7643.9,-73058.9,-7643.9,-73058.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,14,9,1,CA1413.00.09,14,14,0,0,2739.7,48930.3984,28.0873,48.0299,0.5789,570.99,-178.877,2409.45,2589.29,0.9781,74234.9,-18521.9,74234.9,-18521.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,15,9,1,CA1413.00.09,15,15,0,0,2889.71,48411.3008,28.1291,48.3413,1.0347,573.649,-180.469,1960.3199,3066.8899,0.983,29693.9,73646.9,29693.9,73646.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,16,9,1,CA1413.00.09,16,16,0,0,2874.1699,48805.3984,27.578,47.2226,-1.3494,568.663,-179.32,2085.47,2927.5901,0.9841,-71147.9,41159.9,-71147.9,41159.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,17,9,1,CA1413.00.09,17,17,0,0,2708.8999,48306.8984,28.2483,46.8985,1.943,585.656,-189.501,2449.4099,2550.1001,0.9787,-52184.9,-66884.9,-52184.9,-66884.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,18,9,1,CA1413.00.09,18,18,0,0,2750.3101,50464.6016,26.8778,46.7412,-0.3926,548.876,-170.651,2380.26,2618.21,0.9819,60710.9,-62915.9,60710.9,-62915.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,19,9,1,CA1413.00.09,19,19,0,0,2982.6101,47885.3008,33.1721,44.9064,-34.5188,831.59,-307.7,1908.59,3127.5601,0.9838,72764.9,52919.9,72764.9,52919.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,20,9,1,CA1413.00.09,20,20,0,0,3037.4299,48270.3984,32.5279,44.2771,-35.8718,824.989,-305.331,1628.26,3440.2,0.9854,-43364.9,81731.9,-43364.9,81731.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,21,9,1,CA1413.00.09,21,21,0,0,2898.1599,48828.8984,27.9498,48.1794,0.1191,573.274,-180.613,2095.8701,2916.25,0.9834,-89228.9,-32486.9,-89228.9,-32486.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,22,9,1,CA1413.00.09,22,22,0,0,2852.6399,49778.6992,30.3365,41.5614,-33.3267,785.773,-291.714,2211.72,2791.3501,0.9865,20285.9,-95108.9,20285.9,-95108.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,23,9,1,CA1413.00.09,23,23,0,0,3064.8799,49500.6992,32.009,45.1783,-33.8045,803.131,-293.785,1709.36,3349.4299,0.9873,99224.9,6908.9,99224.9,6908.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,24,9,1,CA1413.00.09,24,24,0,0,3175.77,50109.1992,29.8751,42.5699,-34.0101,774.849,-285.435,1574.0601,3500,0.9837,7055.9,101576.9,7055.9,101576.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,25,9,1,CA1413.00.09,25,25,0,0,3138.5701,49719.3008,26.6544,46.9935,3.0691,546.996,-172.442,1579.13,3494.6799,0.9835,-101723.9,21608.8999,-101723.9,21608.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,26,9,1,CA1413.00.09,26,26,0,0,2951.21,50085.1992,27.3314,47.5556,0.5803,558.618,-174.814,1930.21,3100.3999,0.9851,-36308.9,-99665.8999,-36308.9,-99665.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,27,9,1,CA1413.00.09,27,27,0,0,3049.9099,50444.3984,27.2027,48.3105,4.5274,543.958,-167.61,1819.05,3227.9099,0.985,95549.8999,-50861.9,95549.8999,-50861.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,28,9,1,CA1413.00.09,28,28,0,0,3270.96,49296,27.2495,48.2861,6.6566,550.11,-172.898,1628.05,3444.73,0.9719,64826.9,89228.9,64826.9,89228.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,29,9,1,CA1413.00.09,29,29,0,0,3259.4399,49503.8008,31.0301,43.3605,-32.7077,795.92,-295.263,1575.88,3500,0.9787,-80702.9,78056.9,-80702.9,78056.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,30,9,1,CA1413.00.09,30,30,0,0,3009.1499,49857.8008,27.6187,48.1723,3.3521,561.154,-176.307,1567.83,3500,0.9854,-90110.9,-70412.8999,-90110.9,-70412.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,31,9,1,CA1413.00.09,31,31,0,0,2992.02,50425.3984,31.4005,44.6382,-31.7234,782.419,-284.459,1821.5,3222.3999,0.9843,58064.9,-100694.9,58064.9,-100694.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,32,9,1,CA1413.00.09,32,32,0,0,3240.5801,50228.1992,31.2421,44.9321,-31.0727,784.051,-286.651,1574.65,3500,0.9789,109514.9,44246.8999,109514.9,44246.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,33,9,1,CA1413.00.09,33,33,0,0,3242.0701,51068.6992,30.3155,43.8265,-31.0196,768.599,-281.054,1574.04,3500,0.9785,-29105.9,116423.9,-29105.9,116423.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,34,9,1,CA1413.00.09,34,34,0,0,3089.8,49916.1992,31.7182,44.7349,-31.5994,793.53,-290.698,1570.1801,3500,0.9824,-121274.9,-12788.9,-121274.9,-12788.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,35,9,1,CA1413.00.09,35,35,0,0,2979.52,51234.3008,31.2279,44.7435,-31.794,775.439,-280.412,1565.78,3500,0.9851,-4262.9,-123626.9,-4262.9,-123626.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,36,9,1,CA1413.00.09,36,36,0,0,3054.45,52383.5,30.4061,44.4177,-29.5487,753.377,-271.246,1567.97,3500,0.9861,123626.9,-21755.9,123626.9,-21755.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,37,9,1,CA1413.00.09,37,37,0,0,3160.3799,51982.1016,29.7113,43.6121,-28.9072,745.946,-270.267,1570.51,3500,0.9791,39395.9,121127.9,39395.9,121127.9,1,Pass
